product_name,review,rating
"Google Pixel 8 (Hazel, 256 GB) Reviews","Some people told me not to buy this phone cause it have a lots of heating issues but i bought it anyway..yes it does heat from time to time when you're using the phone while charging or playing heavy games but it's does not heat as much as how people describe it.. it was just warm that's it..and I was satisfied with the gaming performance of this phone...the battery life is also not that bad...I am a heavy user, I played games, always active on social media but still can last whole day for me...
READ MORE",5
"Google Pixel 8 (Hazel, 256 GB) Reviews","Design:

The Pixel 8 has a more compact design, making it easier to hold and use one-handed.

Display:

The display has a higher refresh rate of 120Hz, providing a smoother visual experience.

Camera:

The camera takes excellent photos, with good low-light performance.

Battery:

charge the phone to 50% in 30 minutes by using 30w pd charger (Google).

5 to 6 hours of screen on time.

Performance:

Good for normal users who needs pure android UI and smooth display working.

Cons:

Not good fo...
READ MORE",5
"Google Pixel 8 (Hazel, 256 GB) Reviews",Best phone with the best camera,5
"Google Pixel 8 (Hazel, 256 GB) Reviews","Worth the amount spend on this phone. Good phone in BBD sale price.
But wouldn't much than that on this phone.
Cameras are pro but phone gets heated with moderate usages.",5
"Google Pixel 8 (Hazel, 256 GB) Reviews","Excellent device as always. Using Google pixel devices since pixel 1.
Thanks Google for the pixel lineup",5
"Google Pixel 8 (Hazel, 256 GB) Reviews","One of the underrated smartphone in India I can say , i bought it during BBD sales (50%) offer, man i just love it there is nothing i would complain about, for this price no other smartphone brand can provide features like this.....

1). 7 years of software update, are u kidding 😂...
2). Camara.. just wow .👍 Nothing to say...
3). Size, looks, build quality, premium features, just perfect.😍
4). For 40k (256gb) this one is really banger...💰
5). The software is top notch may be the best sof...
READ MORE",5
"Google Pixel 8 (Hazel, 256 GB) Reviews",Nice one,5
"Google Pixel 8 (Hazel, 256 GB) Reviews",Worth product for this sale price.,5
"Google Pixel 8 (Hazel, 256 GB) Reviews",Overall Good Mobile for that price range.,5
"Google Pixel 8 (Hazel, 256 GB) Reviews",I had a good experience with the software .I got it at 49k i think it's a fair price for this device with over the top camera experience i am upgrading from 6a so i am loving it...,5
"Google Pixel 8 (Hazel, 256 GB) Reviews","At this point in time, lots of offers are available. Recommended to buy if you are a fan of Android...",5
"Google Pixel 8 (Hazel, 256 GB) Reviews","This is my 4th pixel phone overall. I have used pixel 2, pixel 4a, pixel 6pro (still using) and now pixel 8.
As expected this one is also very good to use. Really loved the new circle search feature.",5
"Google Pixel 8 (Hazel, 256 GB) Reviews","Go for it if you love Google, the cleanest Android, Camera Settings one of a kind",5
"Google Pixel 8 (Hazel, 256 GB) Reviews",With Ai pixel seems better than iPhone in some areas. Overall it is a very good phone. Ai adjusts itself to my usage. Battery backup is much better now.,5
"Google Pixel 8 (Hazel, 256 GB) Reviews","Product is good.
Battery performance is low",5
"Google Pixel 8 (Hazel, 256 GB) Reviews","Till today it's smooth. Good to use. Worth it. The camera is superb, the battery backup is better than the previous generation.",5
"Google Pixel 8 (Hazel, 256 GB) Reviews",All good except some heating here and there,4
"Google Pixel 8 (Hazel, 256 GB) Reviews","Everything is good except the heating issue and battery drain ..

Even on simple call it gots heat like 45 degree",3
"Google Pixel 8 (Hazel, 256 GB) Reviews","This is my 4th pixel phone overall. I have used pixel 2, pixel 4a, pixel 6pro (still using) and now pixel 8.
As expected this one is also very good to use. Really loved the new circle search feature.",5
"Google Pixel 8 (Hazel, 256 GB) Reviews",Good,5
"Google Pixel 8 (Hazel, 256 GB) Reviews",Pixel just keeps getting better and better,5
"Google Pixel 8 (Hazel, 256 GB) Reviews","A phone which deserves its place in the market.

Pros:

+ Camera Quality: Improved sensor technology enhances photo and video quality.
+ Smooth Performance: Enhanced processor and RAM deliver seamless multitasking and gaming experience.
+ Enhanced Security Features: Advanced security measures for data protection and privacy.
+ Smart features like personal safety and integration of AI.
Adaptive battery usage.

Cons:
- Terrible charging speed even when compared to phones from 2021.
- Design r...
READ MORE",4
"Google Pixel 8 (Hazel, 256 GB) Reviews",Heating issue,2
