product_name,review,rating
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Value of Money,4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Value for money,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice phone this price range... Powerful processer👍🏻👌🏻..,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Fabulous phone
Awesome 😎 brand
Gjbbb battery 🔋 back up
Mast camera
Brand is brand",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","If you are going to buy it must buy but buy the 6GB 128GB version because 4GB version heats too much
Camera 10/10
Display 10/9
Multiple tasking 10/10
Battery 11/10
Performance 10/10
Charging is very fast and less bloat wares",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Best phone.. 👍,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Awesome,4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",All performance is very good and Fine.Thanks Filpcart.,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Very nice products vivo t3x very nice products very very very very very very very very nice products,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Mobile is not up to the mark . performance not gud . cameras are decent . but some apps are frozen . And sometimes mobile are hanging . not gud mobile . is this price range .,3
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Battery very good 💯
Display 10/9
Camera 10/9
Design 10/10",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Nice phone,but camera was very worst and upset with the price buyed,previously am used Vivo 1820,their lot of features,and camera was 13 mp so,but that picture quality was so good even if zoomed ,and compared with any other oppo or Motorola,or any other,contacts and phone dial page should be changed...",3
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","The camera could have been improved as per the price range. Performance, looks and battery are as expected to the price.",3
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good product,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Good mobile
better sound experiences
Good quality
Mobile",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Camera Is Good
6000 Mah Battery But It's Like 4500 mah Battery
Display For This Price is Very Good
Design Was Awesome 👌
And Performance At This Price Is Awesome 👌",4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Best model and ese use app to vivot3
Ese user...",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",AMAZING PRODUCT,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",It's performance is fabulous 👌,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Very nice 👍,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Very good❤️......,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good 👍 device buy must..,4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice nice,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Wonderful performance 4nm processor high camera quality,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","120HZ Smooth Phone. Best For Gaming Too.
Battery Backup also good.
Camara is also good at this price range.
Rest all good
Best Phone in this Price Segment",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Very good battery backup,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Camera 4 in 5
Battery 5 in 5
Display 5 in 5
Design 5 in 5
Performance 5 in 5
Fact charging available
My opinion after use 7 days..
...over love the pohe I will highly recommended for this product ..",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Best product and battery performance very high.,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Phone is very nice, cemara average, battery is very nice overall good phone",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Product is good
I like it's battery 🔋 and processor performance
I hate it's selfie camera very bad
Totally garbage selfie camera",4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good quality camara,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Great looking, great battery, Great design, overall budget friendly and compact",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Awesome using after 5 day review the phone is to good. And you guys buy this product 👍👍,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",I hope your department will makes more degine and performance in good budgest.I want to more mobiles in well functioning system.,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","In this price, Nice mobile",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice phone,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice mobile and sound super,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice phone vivo t3x,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good design,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice Phone 😋,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good mobile in this price range. Performance is overall very good. I like this mobile.,4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nice phone,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Every thing is fine but when you play heavy gaming like COD BGMI AND NEW STATE in extreme phone will very hot 🔥,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Very good. I like for its design with 6gen. But rate is high as compare to 6gb ram,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Great phone at this price point great performance,no heating issue, great design,battery lasts 1 and half day.Only front camera is average with 8 MP and display should have been super amoled",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Nic mobile,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good product,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",The product is good and camera quality is very nice,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Nice phone, mobile is slime, performance is bes and battery backup is good overall value for money.",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Excellent this mobile parfomance good battery ok and camera front little bit improve,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Perfect allrounder in budget,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Best mobile as compare to other mob.,4
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Value for money,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Very good 💯😊,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Absolutely Awesome mobile at this price thanks to Flipkart at best product at affordable prices at

1. Camera good
2. Display super
3. Battery excellent
4. Speaker super
5. Performance excellent
Phone looks amazing

No words to vivo T3X better than other mobile in the market at this price worth every penny
Thanks to Flipkart",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Good phone,5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Value for money product
I am also recommend to buy this product",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews","Excellent mobile in this range.
The camera and performance are very good.",5
"vivo T3x 5G (Crimson Bliss, 128 GB) Reviews",Gaming performance are very bed,2
